,case_id,trade_nm,legal_name,street_addr_1_txt,cty_nm,st_cd,zip_cd,naic_cd,naics_code_description,case_violtn_cnt,cmp_assd_cnt,ee_violtd_cnt,bw_atp_amt,ee_atp_cnt,findings_start_date,findings_end_date,flsa_violtn_cnt,flsa_repeat_violator,flsa_bw_atp_amt,flsa_ee_atp_cnt,flsa_mw_bw_atp_amt,flsa_ot_bw_atp_amt,flsa_15a3_bw_atp_amt,flsa_cmp_assd_amt,sca_violtn_cnt,sca_bw_atp_amt,sca_ee_atp_cnt,mspa_violtn_cnt,mspa_bw_atp_amt,mspa_ee_atp_cnt,mspa_cmp_assd_amt,h1b_violtn_cnt,h1b_bw_atp_amt,h1b_ee_atp_cnt,h1b_cmp_assd_amt,fmla_violtn_cnt,fmla_bw_atp_amt,fmla_ee_atp_cnt,fmla_cmp_assd_amt,flsa_cl_violtn_cnt,flsa_cl_minor_cnt,flsa_cl_cmp_assd_amt,dbra_cl_violtn_cnt,dbra_bw_atp_amt,dbra_ee_atp_cnt,h2a_violtn_cnt,h2a_bw_atp_amt,h2a_ee_atp_cnt,h2a_cmp_assd_amt,flsa_smw14_violtn_cnt,flsa_smw14_bw_amt,flsa_smw14_ee_atp_cnt,cwhssa_violtn_cnt,cwhssa_bw_amt,cwhssa_ee_cnt,osha_violtn_cnt,osha_bw_atp_amt,osha_ee_atp_cnt,osha_cmp_assd_amt,eppa_violtn_cnt,eppa_bw_atp_amt,eppa_ee_cnt,eppa_cmp_assd_amt,h1a_violtn_cnt,h1a_bw_atp_amt,h1a_ee_atp_cnt,h1a_cmp_assd_amt,crew_violtn_cnt,crew_bw_atp_amt,crew_ee_atp_cnt,crew_cmp_assd_amt,ccpa_violtn_cnt,ccpa_bw_atp_amt,ccpa_ee_atp_cnt,flsa_smwpw_violtn_cnt,flsa_smwpw_bw_atp_amt,flsa_smwpw_ee_atp_cnt,flsa_hmwkr_violtn_cnt,flsa_hmwkr_bw_atp_amt,flsa_hmwkr_ee_atp_cnt,flsa_hmwkr_cmp_assd_amt,ca_violtn_cnt,ca_bw_atp_amt,ca_ee_atp_cnt,pca_violtn_cnt,pca_bw_atp_amt,pca_ee_atp_cnt,flsa_smwap_violtn_cnt,flsa_smwap_bw_atp_amt,flsa_smwap_ee_atp_cnt,flsa_smwft_violtn_cnt,flsa_smwft_bw_atp_amt,flsa_smwft_ee_atp_cnt,flsa_smwl_violtn_cnt,flsa_smwl_bw_atp_amt,flsa_smwl_ee_atp_cnt,flsa_smwmg_violtn_cnt,flsa_smwmg_bw_atp_amt,flsa_smwmg_ee_atp_cnt,flsa_smwsl_violtn_cnt,flsa_smwsl_bw_atp_amt,flsa_smwsl_ee_atp_cnt,eev_violtn_cnt,h2b_violtn_cnt,h2b_bw_atp_amt,h2b_ee_atp_cnt,sraw_violtn_cnt,sraw_bw_atp_amt,sraw_ee_atp_cnt,ld_dt
54196,1656052,Grocery Basket,Certified Food Plaza Inc.,351 E. 103rd St.,Chicago,IL,60643.0,4451,Grocery Stores,16,0.0,9,12000.0,7,2010-06-11,2012-06-10,16,,12000.0,7,6019.25,5980.75,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,2015-02-20 01:00:06.112000 AMERICA/NEW_YORK
54328,1658878,IHOP #1209,New Zaks USA,4210 N. Cicero Ave,Chicago,IL,60641.0,722110,Full-Service Restaurants,2,0.0,2,14039.55,2,2010-07-10,2012-06-09,2,,14039.55,2,0.0,14039.55,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,2015-02-20 01:00:06.112000 AMERICA/NEW_YORK
54432,1682843,The Original Gino's East of Chicago,"BG East, LLC",162 E. Superior,Chicago,IL,60611.0,72211,Full-Service Restaurants,0,0.0,0,0.0,0,2011-02-06,2013-02-03,0,,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,2015-02-20 01:00:06.112000 AMERICA/NEW_YORK
54492,1667695,Chicago Transit Authority,Chicago Transit Authority,3112 West Foster,Chicago,IL,60625.0,09770,Local Transit Systems,0,0.0,1,0.0,0,2012-08-09,2014-01-02,0,,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,2015-02-20 01:00:06.112000 AMERICA/NEW_YORK
54515,1630142,"Metro Security Force, Inc","Metro Security Force, Inc",6546 W Higgins,Chicago,IL,60656.0,561612,Security Guards and Patrol Services,9,0.0,9,6211.15,9,2009-12-17,2011-12-16,9,,6211.15,9,0.0,6211.15,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,2015-02-20 01:00:06.112000 AMERICA/NEW_YORK
54519,1700849,Vee Enterprises (465L9),"Vee Enterprises, LLC",7536 S. Aberdeen,Chicago,IL,60620.0,492110,Couriers and Express Delivery Services,4,0.0,2,1437.08,1,2012-06-18,2013-07-06,0,,0.0,0,0.0,0.0,0.0,0.0,4,1437.08,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,2015-02-20 01:00:06.112000 AMERICA/NEW_YORK
54520,1700855,America Transfers Inc,America Transfers Inc,1649 W 18th St,Chicago,IL,60608.0,522320,"Financial Transactions Processing, Reserve, and Clearinghouse Activities",1,0.0,0,0.0,0,2011-08-06,2013-08-05,1,,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,2015-02-20 01:00:06.112000 AMERICA/NEW_YORK
54626,1669974,"Lake Iron, Inc","Lake Iron , Inc",5520 W. Lake St,Chicago,IL,60644.0,33232,Ornamental and Architectural Metal Products Manufacturing,15,0.0,14,12169.5,14,2010-10-25,2012-10-22,15,,12169.5,14,0.0,12169.5,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,2015-02-20 01:00:06.112000 AMERICA/NEW_YORK
54630,1670273,A & F Pallet Service,A & F Pallet Service Inc.,4333 S  Knox AVE,Chicago,IL,60632.0,32192,Wood Container and Pallet Manufacturing,52,0.0,49,98123.16,49,2010-11-05,2012-09-21,52,,98123.16,49,1098.34,97024.82,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,2015-02-20 01:00:06.112000 AMERICA/NEW_YORK
54731,1695149,Central Plaza Residential Home,B & D Hotel Corporation,321 N. Central,Chicago,IL,60644.0,623110,Nursing Care Facilities,0,0.0,1,0.0,0,2013-04-01,2013-05-30,0,,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,2015-02-20 01:00:06.112000 AMERICA/NEW_YORK
54823,1698756,Horizon Reality Group,Horizon Group Management,1946 W. Lawrence Ave,Chicago,IL,60640.0,531311,Residential Property Managers,12,2057.0,11,13917.36,11,2011-12-24,2013-08-31,12,R,13917.36,11,0.0,13917.36,0.0,2057.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,2015-02-20 01:00:06.112000 AMERICA/NEW_YORK
54887,1696701,Jackson Park Hospital & Medical Center,Jackson Park Hospital Foundation,7531 Stony Island Ave,Chicago,IL,60649.0,09160,State Hospitals,0,0.0,0,0.0,0,2011-08-01,2013-06-30,0,,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,2015-02-20 01:00:06.112000 AMERICA/NEW_YORK
54987,1724450,Mobil,Prime Buiness Enterprise Inc,4443 S. Ashland,Chicago,IL,60609.0,447110,Gasoline Stations with Convenience Stores,9,0.0,5,18146.12,5,2012-04-14,2014-04-13,9,,18146.12,5,10240.34,7905.78,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,2015-04-01 01:00:03.975000 AMERICA/NEW_YORK
55062,1739640,North Community Bank,"Metropolitan Bank Group, Inc.",1800 S. Halsted,Chicago,IL,60608.0,521110,Monetary Authorities-Central Bank,2,0.0,1,0.0,0,2014-06-06,2014-08-04,0,,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,2015-04-01 01:00:03.975000 AMERICA/NEW_YORK
55099,1684226,E&L Drywall Finishers,"E & L Drywall Finishers, Incorporated",1100 North Ridgeway,Chicago,IL,60651.0,23831,Drywall and Insulation Contractors,17,0.0,6,95235.05,6,2012-06-22,2013-01-09,0,,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,12,92660.42,6,0,0.0,0,0.0,0,0.0,0,5,2574.63,5,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,2015-05-08 01:00:06.172000 AMERICA/NEW_YORK
55149,1725764,Diaz Group LLC,Diaz Group LLC,2957 N. Pulaski,Chicago,IL,60618.0,561730,Landscaping Services,22,0.0,22,10776.88,22,2012-04-22,2014-04-20,22,,10776.88,22,0.0,10776.88,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,2015-04-01 01:00:03.975000 AMERICA/NEW_YORK
55150,1725783,Windy City Electric Company,Windy City Electric Co.,7225 Touhy Ave,Chicago,IL,60631.0,238210,Electrical Contractors and Other Wiring Installation Contractors,0,0.0,0,0.0,0,2014-01-01,2014-05-31,0,,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,2015-04-01 01:00:03.975000 AMERICA/NEW_YORK
55192,1733877,Cook County Sheriff's Department,Cook County Sheriff's Department,50 W. Washington,Chicago,IL,60602.0,09610,Local Correctional Institutions,1,0.0,0,0.0,0,2012-08-27,2014-08-25,1,,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,2015-04-01 01:00:03.975000 AMERICA/NEW_YORK
55477,1734800,Simply It Restaurant,"Vintage Investing Group, Inc.",2269 N. Lincoln Ave,Chicago,IL,60614.0,722211,Limited-Service Restaurants,3,0.0,1,3495.97,1,2012-08-15,2014-07-30,3,,3495.97,1,100.88,3395.09,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,2015-04-01 01:00:03.975000 AMERICA/NEW_YORK
55819,1713431,Renaissance Midway,Renaissance at Midway,4437 S. Cicero Ave.,Chicago,IL,60632.0,623110,Nursing Care Facilities,47,9460.0,47,13194.72,43,2012-03-01,2014-01-31,47,R,13194.72,43,0.0,13194.72,0.0,9460.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,2015-04-01 01:00:03.975000 AMERICA/NEW_YORK
55989,1716081,Cook County Juvenile Dention Center,Cook County Juvenile Dention Center,1100 S Hamilton Street,Chicago,IL,60612.0,09610,Local Correctional Institutions,0,0.0,2,0.0,0,2014-01-14,2014-09-15,0,,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,2015-04-01 01:00:03.975000 AMERICA/NEW_YORK
56017,1729093,Le Paris Bakery,"Le Paris Bakery No 2, Inc.",5434 S Pulaski,Chicago,IL,60629.0,311811,Retail Bakeries,6,0.0,5,21317.92,5,2012-06-01,2014-05-27,6,,21317.92,5,0.0,21317.92,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,2015-04-01 01:00:03.975000 AMERICA/NEW_YORK
56020,1729098,Alliance Ground International,Alliance Ground International LLC,517 Cargo Express Center Drive,Chicago,IL,60666.0,484110,"General Freight Trucking, Local",2,0.0,0,0.0,0,2012-06-04,2014-06-03,1,,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,2015-04-01 01:00:03.975000 AMERICA/NEW_YORK
56040,1736462,United Airlines,United Airlines,33 Wacker Ave,Chicago,IL,60605.0,481111,Scheduled Passenger Air Transportation,1,0.0,1,0.0,0,2013-08-01,2014-08-22,0,,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,2015-04-01 01:00:03.975000 AMERICA/NEW_YORK
56131,1717695,Lakefront Nursing & Rehab Center,"Lakefront Nursing & Rehab Center, LLC",7618 North Sheridan Road,Chicago,IL,60626.0,623110,Nursing Care Facilities,18,0.0,18,8545.14,18,2011-12-24,2013-12-21,18,,8545.14,18,0.0,8545.14,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,2015-04-01 01:00:03.975000 AMERICA/NEW_YORK
56219,1744276,Cook County Recorder of Deeds,Cook County Recorder of Deeds,118 North Clark Street,Chicago,IL,60602.0,09890,Other Local Governmental Facilities,0,0.0,1,0.0,0,2014-09-01,2014-11-12,0,,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,2015-04-01 01:00:03.975000 AMERICA/NEW_YORK
56277,1718751,Harvard Maintenance Service,"Harvard Maintenance Service, Inc.",2 North Riverside,Chicago,IL,60606.0,561720,Janitorial Services,2,0.0,1,2267.48,1,2012-08-18,2014-08-16,2,,2267.48,1,0.0,2267.48,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,2015-04-01 01:00:03.975000 AMERICA/NEW_YORK
56320,1730217,Advanced Physical Medicine - Chicago 63rd St.,"Advanced Physical Medicine Centers, S.C.",2935 West 63rd Street,Chicago,IL,60629.0,621310,Offices of Chiropractors,12,0.0,10,40922.88,10,2012-05-13,2014-05-11,12,,40922.88,10,0.0,40922.88,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,2015-04-01 01:00:03.975000 AMERICA/NEW_YORK
56321,1730218,Advanced Physical Medicine - Chicago Drexel,"Advanced Physical Medicine Centers, S.C.",7900 South Drexel Avenue,Chicago,IL,60619.0,621310,Offices of Chiropractors,4,0.0,2,3412.5,2,2012-05-13,2014-05-11,4,,3412.5,2,0.0,3412.5,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,2015-04-01 01:00:03.975000 AMERICA/NEW_YORK
56357,1737317,"Taco Burrito King 4, Inc. II","Taco Burrito King, Inc. II",5509 N. Harlem,Chicago,IL,60656.0,722211,Limited-Service Restaurants,3,0.0,2,8313.88,2,2012-07-29,2014-02-23,3,,8313.88,2,0.0,8313.88,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,2015-04-01 01:00:03.975000 AMERICA/NEW_YORK
56398,1719017,"Parasys, Inc.","Paragon Systems, Inc.",205 West Randolph Street,Chicago,IL,60606.0,561612,Security Guards and Patrol Services,30,0.0,30,2121.28,30,2014-01-01,2014-03-31,0,,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,30,2121.28,30,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,2015-04-01 01:00:03.975000 AMERICA/NEW_YORK
56465,1730757,Gold Standard Bakery,"Gold Standard Baking, Inc",3700 S. Kedzie,Chicago,IL,60632.0,311812,Commercial Bakeries,0,0.0,0,0.0,0,2012-07-29,2014-07-28,0,,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,2015-04-01 01:00:03.975000 AMERICA/NEW_YORK
56475,1737430,Chicago Transit Authority,Chicago Transit Authority,1815 W. 74th St.,Chicago,IL,60636.0,09770,Local Transit Systems,1,0.0,1,0.0,0,2014-05-18,2014-06-01,0,,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,2015-04-01 01:00:03.975000 AMERICA/NEW_YORK
